Order_Item_ID,Order_ID,Product_ID,Quantity,Unit_Price,Total_Price
6906,4987,218,4,28695.07,114780.28
6907,2555,217,5,26516.35,132581.75
6908,4901,18,1,44633.15,44633.15
6909,2106,203,4,52650.81,210603.24
6910,1008,107,3,44008.33,132024.99
6911,4878,84,3,18918.53,56755.59
6912,2628,164,5,40728.62,203643.1
6913,2169,188,3,51065.63,153196.89
6914,3335,89,4,35164.04,140656.16
6915,3784,184,1,25759.96,25759.96
6916,2009,177,4,25646.36,102585.44
6917,912,89,2,35164.04,70328.08
6918,2087,43,4,29714.26,118857.04
6919,4113,192,5,15107.45,75537.25
6920,1736,163,2,28241.72,56483.44
6921,4270,233,4,59166.85,236667.4
6922,1762,38,2,547.71,1095.42
6923,3838,197,4,30911.41,123645.64
6924,3492,246,3,17087.52,51262.56
6925,2106,194,5,33793.71,168968.55
6926,2372,33,4,1350.02,5400.08
6927,2500,197,5,30911.41,154557.05
6928,2373,110,3,7098.93,21296.79
6929,2808,161,3,4529.81,13589.43
6930,481,49,1,10523.25,10523.25
6931,229,40,1,10792.75,10792.75
6932,2460,60,4,49134.01,196536.04
6933,3406,84,5,18918.53,94592.65
6934,2408,92,2,59038.83,118077.66
6935,4540,142,2,24742.5,49485.0
6936,1762,35,2,12662.52,25325.04
6937,2504,203,3,52650.81,157952.43
6938,2005,56,3,37341.47,112024.41
6939,3176,107,5,44008.33,220041.65
6940,1327,34,5,55038.37,275191.85
6941,4905,247,4,1889.76,7559.04
6942,2989,198,4,11169.83,44679.32
6943,3020,78,5,40599.73,202998.65
6944,1219,171,1,10281.14,10281.14
6945,1812,216,5,21395.53,106977.65
6946,4483,1,1,10808.33,10808.33
6947,1654,60,4,49134.01,196536.04
6948,3250,19,5,46390.24,231951.2
6949,639,231,3,63124.22,189372.66
6950,3744,124,1,19205.78,19205.78
6951,814,235,3,35669.98,107009.94
6952,731,30,1,10958.09,10958.09
6953,2918,192,5,15107.45,75537.25
6954,885,163,4,28241.72,112966.88
6955,1260,55,1,57983.9,57983.9
6956,2898,63,5,28971.16,144855.8
6957,2240,42,5,35406.75,177033.75
6958,601,29,3,21169.41,63508.23
6959,4468,119,4,33444.49,133777.96
6960,2768,10,5,50484.52,252422.6
6961,526,97,2,68459.59,136919.18
6962,4917,115,3,6132.98,18398.94
6963,186,95,4,59509.32,238037.28
6964,1124,31,3,21599.36,64798.08
6965,528,10,5,50484.52,252422.6
6966,4561,213,1,46579.95,46579.95
6967,509,8,5,31794.75,158973.75
6968,2170,76,2,22632.82,45265.64
6969,124,10,2,50484.52,100969.04
6970,3764,125,2,42471.61,84943.22
6971,1134,193,1,1860.99,1860.99
6972,3073,86,4,21297.54,85190.16
6973,4636,75,2,42394.12,84788.24
6974,3658,165,4,51492.2,205968.8
6975,1546,142,1,24742.5,24742.5
6976,4311,45,4,61881.38,247525.52
6977,1620,240,2,48841.77,97683.54
6978,3225,208,4,41507.35,166029.4
6979,3418,189,2,58222.2,116444.4
6980,823,23,3,56494.42,169483.26
6981,2020,21,1,7177.36,7177.36
6982,3759,87,2,46894.5,93789.0
6983,4889,129,4,9524.26,38097.04
6984,643,71,1,49802.41,49802.41
6985,2181,218,2,28695.07,57390.14
6986,3538,185,3,5495.72,16487.16
6987,1098,152,2,11244.0,22488.0
6988,252,204,4,44102.83,176411.32
6989,2108,188,4,51065.63,204262.52
6990,918,73,2,44385.63,88771.26
6991,4147,188,2,51065.63,102131.26
6992,4148,224,1,53537.82,53537.82
6993,3384,128,3,17503.4,52510.2
6994,1101,177,5,25646.36,128231.8
6995,4875,214,3,46708.94,140126.82
6996,2545,224,1,53537.82,53537.82
6997,2915,137,3,23377.61,70132.83
6998,3888,67,2,213.0,426.0
6999,4569,203,5,52650.81,263254.05
7000,2399,126,3,64362.26,193086.78
7001,1095,204,5,44102.83,220514.15
7002,4829,124,2,19205.78,38411.56
7003,2501,86,5,21297.54,106487.7
7004,3754,234,5,56146.62,280733.1
7005,4554,242,5,14842.89,74214.45
7006,4450,46,2,32367.18,64734.36
7007,2358,88,3,38006.23,114018.69
7008,2418,7,3,65009.38,195028.14
7009,1241,32,1,21295.25,21295.25
7010,78,29,3,21169.41,63508.23
7011,4846,157,4,10754.95,43019.8
7012,971,29,4,21169.41,84677.64
7013,3650,135,3,32067.55,96202.65
7014,2292,96,2,5276.47,10552.94
7015,4636,190,1,42783.57,42783.57
7016,2838,113,5,14029.76,70148.8
7017,4477,98,4,45423.62,181694.48
7018,1050,250,4,60076.97,240307.88
7019,4871,46,2,32367.18,64734.36
7020,1941,146,3,38757.35,116272.05
7021,1977,238,1,1908.64,1908.64
7022,267,191,2,35165.54,70331.08
7023,2838,189,3,58222.2,174666.6
7024,1601,153,3,1829.17,5487.51
7025,1502,222,3,8275.82,24827.46
7026,3280,178,2,64556.87,129113.74
7027,3723,216,4,21395.53,85582.12
7028,1788,28,2,54176.7,108353.4
7029,2940,41,3,29618.34,88855.02
7030,2967,136,4,21659.92,86639.68
7031,262,32,2,21295.25,42590.5
7032,779,189,1,58222.2,58222.2
7033,513,114,3,25781.07,77343.21
7034,999,126,2,64362.26,128724.52
7035,1690,94,5,28901.65,144508.25
7036,1607,106,2,19251.91,38503.82
7037,2409,214,5,46708.94,233544.7
7038,1445,32,3,21295.25,63885.75
7039,709,87,4,46894.5,187578.0
7040,4745,80,3,21690.71,65072.13
7041,1805,142,4,24742.5,98970.0
7042,4487,122,1,24480.91,24480.91
7043,3749,239,1,8293.55,8293.55
7044,1893,83,5,62547.04,312735.2
7045,1768,90,5,735.6,3678.0
7046,4789,22,1,42176.54,42176.54
7047,2866,201,3,29524.33,88572.99
7048,4412,230,2,31745.27,63490.54
7049,2710,111,2,12779.39,25558.78
7050,3965,55,5,57983.9,289919.5
7051,3478,202,3,10640.66,31921.98
7052,1632,173,2,50939.53,101879.06
7053,1022,111,1,12779.39,12779.39
7054,1264,1,5,10808.33,54041.65
7055,1157,239,5,8293.55,41467.75
7056,3447,170,5,55187.3,275936.5
7057,3897,143,3,52558.49,157675.47
7058,1255,171,4,10281.14,41124.56
7059,3944,85,1,6828.31,6828.31
7060,2577,57,4,59016.95,236067.8
7061,3603,203,2,52650.81,105301.62
7062,387,178,5,64556.87,322784.35
7063,3602,221,3,41568.44,124705.32
7064,296,212,4,14743.99,58975.96
7065,3077,158,5,64606.23,323031.15
7066,851,176,2,35001.92,70003.84
7067,4478,81,4,30957.28,123829.12
7068,4244,85,5,6828.31,34141.55
7069,2256,75,1,42394.12,42394.12
7070,3444,74,5,20062.57,100312.85
7071,1939,53,1,13502.43,13502.43
7072,687,23,3,56494.42,169483.26
7073,3126,194,5,33793.71,168968.55
7074,2603,80,1,21690.71,21690.71
7075,1394,100,2,55420.51,110841.02
7076,815,133,1,45678.86,45678.86
7077,3221,184,1,25759.96,25759.96
7078,2012,193,4,1860.99,7443.96
7079,2047,44,2,34014.14,68028.28
7080,3026,190,1,42783.57,42783.57
7081,4505,84,2,18918.53,37837.06
7082,1185,153,1,1829.17,1829.17
7083,3503,210,3,29960.64,89881.92
7084,3269,24,2,9618.22,19236.44
7085,507,215,4,16623.86,66495.44
7086,1970,205,5,44040.82,220204.1
7087,4224,245,4,7411.87,29647.48
7088,644,166,3,5840.36,17521.08
7089,4188,75,3,42394.12,127182.36
7090,2220,79,2,31796.72,63593.44
7091,243,2,4,2750.44,11001.76
7092,2395,201,3,29524.33,88572.99
7093,3693,189,4,58222.2,232888.8
7094,3842,236,3,12330.19,36990.57
7095,993,166,3,5840.36,17521.08
7096,3442,211,3,50593.81,151781.43
7097,822,129,2,9524.26,19048.52
7098,796,103,2,5533.32,11066.64
7099,1644,194,2,33793.71,67587.42
7100,3006,57,2,59016.95,118033.9
7101,3552,51,1,4745.62,4745.62
7102,2724,117,3,13182.39,39547.17
7103,3796,177,5,25646.36,128231.8
7104,3111,104,1,18898.17,18898.17
7105,3713,15,2,27970.24,55940.48
7106,2758,6,4,642.86,2571.44
7107,3128,110,4,7098.93,28395.72
7108,366,240,4,48841.77,195367.08
7109,4716,165,3,51492.2,154476.6
7110,158,132,3,55437.19,166311.57
7111,1213,110,1,7098.93,7098.93
7112,388,108,5,7901.41,39507.05
7113,3357,96,3,5276.47,15829.41
7114,1714,35,4,12662.52,50650.08
7115,2087,128,3,17503.4,52510.2
7116,879,167,3,32297.74,96893.22
7117,526,47,3,40909.49,122728.47
7118,115,173,3,50939.53,152818.59
7119,1602,146,4,38757.35,155029.4
7120,4264,73,5,44385.63,221928.15
7121,1724,82,5,37506.05,187530.25
7122,3177,13,1,53776.88,53776.88
7123,44,226,1,45400.81,45400.81
7124,4524,169,2,62923.23,125846.46
7125,64,231,5,63124.22,315621.1
7126,4000,28,4,54176.7,216706.8
7127,1776,136,5,21659.92,108299.6
7128,998,152,2,11244.0,22488.0
7129,4766,162,2,64005.28,128010.56
7130,3906,21,5,7177.36,35886.8
7131,779,130,5,17397.94,86989.7
7132,4717,207,2,68454.58,136909.16
7133,4580,216,1,21395.53,21395.53
7134,4377,123,5,32240.11,161200.55
7135,1054,25,4,22922.96,91691.84
7136,2724,1,1,10808.33,10808.33
7137,4299,245,1,7411.87,7411.87
7138,3813,189,3,58222.2,174666.6
7139,3741,108,1,7901.41,7901.41
7140,841,131,1,29903.35,29903.35
7141,4260,111,4,12779.39,51117.56
7142,2617,192,2,15107.45,30214.9
7143,1034,106,2,19251.91,38503.82
7144,2509,153,1,1829.17,1829.17
7145,2735,33,5,1350.02,6750.1
7146,1842,44,5,34014.14,170070.7
7147,880,233,4,59166.85,236667.4
7148,3576,87,1,46894.5,46894.5
7149,3994,243,4,131.11,524.44
7150,1646,20,2,20223.14,40446.28
7151,684,217,5,26516.35,132581.75
7152,3776,231,3,63124.22,189372.66
7153,4665,63,1,28971.16,28971.16
7154,1961,84,2,18918.53,37837.06
7155,4006,174,4,56927.09,227708.36
7156,1494,201,3,29524.33,88572.99
7157,2808,158,2,64606.23,129212.46
7158,4030,109,3,29367.34,88102.02
7159,513,24,5,9618.22,48091.1
7160,1045,83,4,62547.04,250188.16
7161,3473,161,3,4529.81,13589.43
7162,904,99,2,10955.12,21910.24
7163,4884,29,4,21169.41,84677.64
7164,1389,121,1,12980.71,12980.71
7165,2702,65,5,25140.63,125703.15
7166,1592,106,2,19251.91,38503.82
7167,4383,24,2,9618.22,19236.44
7168,2354,32,2,21295.25,42590.5
7169,2735,7,2,65009.38,130018.76
7170,1653,73,4,44385.63,177542.52
7171,102,183,4,12734.47,50937.88
7172,2550,152,4,11244.0,44976.0
7173,4138,113,3,14029.76,42089.28
7174,3653,78,3,40599.73,121799.19
7175,3506,180,3,22916.64,68749.92
7176,2496,182,3,53789.43,161368.29
7177,4415,37,1,3858.64,3858.64
7178,4222,217,4,26516.35,106065.4
7179,1784,158,5,64606.23,323031.15
7180,1450,28,2,54176.7,108353.4
7181,2703,232,3,18463.39,55390.17
7182,4179,140,4,48596.53,194386.12
7183,3860,72,1,54286.43,54286.43
7184,2879,15,2,27970.24,55940.48
7185,534,88,1,38006.23,38006.23
7186,1704,80,4,21690.71,86762.84
7187,3060,14,5,4181.19,20905.95
7188,3407,83,4,62547.04,250188.16
7189,4610,236,4,12330.19,49320.76
7190,1796,140,4,48596.53,194386.12
7191,2184,76,4,22632.82,90531.28
7192,4031,21,2,7177.36,14354.72
7193,2523,23,2,56494.42,112988.84
7194,2781,191,2,35165.54,70331.08
7195,4249,214,2,46708.94,93417.88
7196,2160,222,1,8275.82,8275.82
7197,209,109,3,29367.34,88102.02
7198,3758,212,2,14743.99,29487.98
7199,3650,108,4,7901.41,31605.64
7200,3004,108,2,7901.41,15802.82
7201,350,225,4,60097.04,240388.16
7202,4087,162,1,64005.28,64005.28
7203,1936,229,5,40892.85,204464.25
7204,1910,55,4,57983.9,231935.6
7205,3610,219,4,32485.64,129942.56
7206,3721,66,3,6070.99,18212.97
7207,778,9,5,1896.99,9484.95
7208,2064,52,5,11931.31,59656.55
7209,3844,231,1,63124.22,63124.22
7210,918,134,2,50043.92,100087.84
7211,451,231,1,63124.22,63124.22
7212,1785,172,3,53622.22,160866.66
7213,289,160,2,5722.02,11444.04
7214,2748,189,5,58222.2,291111.0
7215,1501,123,1,32240.11,32240.11
7216,3979,51,2,4745.62,9491.24
7217,435,55,1,57983.9,57983.9
7218,89,112,4,58381.78,233527.12
7219,3233,73,4,44385.63,177542.52
7220,2947,25,5,22922.96,114614.8
7221,2186,122,5,24480.91,122404.55
7222,4164,128,5,17503.4,87517.0
7223,3826,135,5,32067.55,160337.75
7224,4195,78,3,40599.73,121799.19
7225,4101,161,4,4529.81,18119.24
7226,2913,120,5,36416.76,182083.8
7227,3909,22,1,42176.54,42176.54
7228,2395,224,5,53537.82,267689.1
7229,710,118,5,4934.91,24674.55
7230,2407,107,1,44008.33,44008.33
7231,444,239,4,8293.55,33174.2
7232,4825,182,2,53789.43,107578.86
7233,1846,164,5,40728.62,203643.1
7234,2903,25,1,22922.96,22922.96
7235,4415,221,2,41568.44,83136.88
7236,1089,196,4,50609.16,202436.64
7237,4234,247,4,1889.76,7559.04
7238,3216,134,4,50043.92,200175.68
7239,4441,249,5,30676.08,153380.4
7240,4681,135,3,32067.55,96202.65
7241,1197,5,1,16804.25,16804.25
7242,1876,48,4,64744.15,258976.6
7243,2712,16,2,10378.88,20757.76
7244,408,225,3,60097.04,180291.12
7245,1146,67,1,213.0,213.0
7246,1380,11,4,38403.76,153615.04
7247,3335,96,1,5276.47,5276.47
7248,1827,56,3,37341.47,112024.41
7249,1457,215,5,16623.86,83119.3
7250,2313,154,3,56227.97,168683.91
7251,3903,112,1,58381.78,58381.78
7252,2038,183,5,12734.47,63672.35
7253,3421,221,1,41568.44,41568.44
7254,249,139,3,22524.02,67572.06
7255,4647,43,5,29714.26,148571.3
7256,3915,14,3,4181.19,12543.57
7257,2600,53,5,13502.43,67512.15
7258,3475,139,4,22524.02,90096.08
7259,3264,18,2,44633.15,89266.3
7260,4652,115,4,6132.98,24531.92
7261,4022,97,2,68459.59,136919.18
7262,931,244,2,3395.09,6790.18
7263,2747,77,3,2172.62,6517.86
7264,3310,193,1,1860.99,1860.99
7265,2300,185,2,5495.72,10991.44
7266,988,89,2,35164.04,70328.08
7267,4196,161,2,4529.81,9059.62
7268,2492,143,5,52558.49,262792.45
7269,4801,183,3,12734.47,38203.41
7270,2008,239,1,8293.55,8293.55
7271,1461,223,1,41409.35,41409.35
7272,262,134,3,50043.92,150131.76
7273,4727,237,1,27207.03,27207.03
7274,2555,13,1,53776.88,53776.88
7275,1437,72,1,54286.43,54286.43
7276,3696,9,2,1896.99,3793.98
7277,3314,184,3,25759.96,77279.88
7278,1502,227,2,61598.02,123196.04
7279,4022,186,2,43925.21,87850.42
7280,1784,20,2,20223.14,40446.28
7281,2449,210,2,29960.64,59921.28
7282,2551,17,3,36691.73,110075.19
7283,3604,32,5,21295.25,106476.25
7284,4689,231,4,63124.22,252496.88
7285,3224,42,1,35406.75,35406.75
7286,3935,201,4,29524.33,118097.32
7287,4961,219,3,32485.64,97456.92
7288,1156,247,5,1889.76,9448.8
7289,1456,26,1,57281.74,57281.74
7290,849,127,2,60846.23,121692.46
7291,4062,229,3,40892.85,122678.55
7292,4440,197,2,30911.41,61822.82
7293,663,182,3,53789.43,161368.29
7294,712,232,4,18463.39,73853.56
7295,2762,6,4,642.86,2571.44
7296,4649,108,2,7901.41,15802.82
7297,657,58,2,45571.21,91142.42
7298,2244,176,1,35001.92,35001.92
7299,2249,151,4,12383.09,49532.36
7300,658,160,4,5722.02,22888.08
7301,2614,24,5,9618.22,48091.1
7302,3248,101,2,47716.78,95433.56
7303,3944,24,3,9618.22,28854.66
7304,2875,124,1,19205.78,19205.78
7305,3475,82,5,37506.05,187530.25
7306,3552,200,5,17145.0,85725.0
7307,3571,42,2,35406.75,70813.5
7308,3619,131,3,29903.35,89710.05
7309,3675,119,1,33444.49,33444.49
7310,3794,32,2,21295.25,42590.5
7311,540,148,5,45590.74,227953.7
7312,4676,248,2,55808.74,111617.48
7313,4957,202,1,10640.66,10640.66
7314,4036,98,4,45423.62,181694.48
7315,9,171,4,10281.14,41124.56
7316,93,1,2,10808.33,21616.66
7317,1403,166,4,5840.36,23361.44
7318,4731,221,4,41568.44,166273.76
7319,1318,189,3,58222.2,174666.6
7320,2508,87,2,46894.5,93789.0
7321,3625,130,3,17397.94,52193.82
7322,1606,1,1,10808.33,10808.33
7323,1798,156,5,22854.19,114270.95
7324,4072,129,1,9524.26,9524.26
7325,3442,201,3,29524.33,88572.99
7326,3471,230,3,31745.27,95235.81
7327,4621,79,5,31796.72,158983.6
7328,719,169,5,62923.23,314616.15
7329,3397,139,3,22524.02,67572.06
7330,4924,167,5,32297.74,161488.7
7331,3986,179,3,51970.0,155910.0
7332,4934,182,2,53789.43,107578.86
7333,1462,2,2,2750.44,5500.88
7334,4763,37,2,3858.64,7717.28
7335,3098,142,4,24742.5,98970.0
7336,4106,121,1,12980.71,12980.71
7337,1696,121,3,12980.71,38942.13
7338,3049,249,4,30676.08,122704.32
7339,4353,95,3,59509.32,178527.96
7340,2685,124,4,19205.78,76823.12
7341,2657,55,1,57983.9,57983.9
7342,4752,37,3,3858.64,11575.92
7343,3429,74,2,20062.57,40125.14
7344,148,234,5,56146.62,280733.1
7345,915,57,2,59016.95,118033.9
7346,1230,45,3,61881.38,185644.14
7347,3773,95,1,59509.32,59509.32
7348,2120,20,2,20223.14,40446.28
7349,1341,108,4,7901.41,31605.64
7350,2507,193,2,1860.99,3721.98
7351,3060,188,1,51065.63,51065.63
7352,4686,72,3,54286.43,162859.29
7353,3030,248,4,55808.74,223234.96
7354,1904,26,3,57281.74,171845.22
7355,4671,39,4,57498.93,229995.72
7356,3457,46,2,32367.18,64734.36
7357,2075,126,4,64362.26,257449.04
7358,3511,1,2,10808.33,21616.66
7359,4551,39,5,57498.93,287494.65
7360,487,124,1,19205.78,19205.78
7361,499,13,2,53776.88,107553.76
7362,2090,81,5,30957.28,154786.4
7363,4327,174,4,56927.09,227708.36
7364,2236,29,4,21169.41,84677.64
7365,4814,62,5,62257.94,311289.7
7366,4940,215,4,16623.86,66495.44
7367,3919,155,2,646.95,1293.9
7368,1834,194,5,33793.71,168968.55
7369,1664,63,5,28971.16,144855.8
7370,1604,186,2,43925.21,87850.42
7371,4318,115,4,6132.98,24531.92
7372,4538,132,2,55437.19,110874.38
7373,4520,185,4,5495.72,21982.88
7374,4277,149,5,10425.94,52129.7
7375,1226,89,5,35164.04,175820.2
7376,1006,246,4,17087.52,68350.08
7377,1724,143,4,52558.49,210233.96
7378,4412,27,4,51849.33,207397.32
7379,2856,47,2,40909.49,81818.98
7380,2044,86,1,21297.54,21297.54
7381,4024,207,5,68454.58,342272.9
7382,1931,123,5,32240.11,161200.55
7383,4019,60,3,49134.01,147402.03
7384,1091,30,5,10958.09,54790.45
7385,4945,134,1,50043.92,50043.92
7386,3088,242,5,14842.89,74214.45
7387,2095,237,5,27207.03,136035.15
7388,3309,8,2,31794.75,63589.5
7389,1709,238,3,1908.64,5725.92
7390,1446,153,5,1829.17,9145.85
7391,2875,15,5,27970.24,139851.2
7392,3233,119,2,33444.49,66888.98
7393,1264,105,4,26970.33,107881.32
7394,1517,137,1,23377.61,23377.61
7395,464,116,4,45582.6,182330.4
7396,3608,117,4,13182.39,52729.56
7397,4410,219,4,32485.64,129942.56
7398,3631,172,2,53622.22,107244.44
7399,4930,124,1,19205.78,19205.78
7400,4365,18,5,44633.15,223165.75
7401,372,92,5,59038.83,295194.15
7402,3587,68,4,43109.08,172436.32
7403,4108,244,5,3395.09,16975.45
7404,4658,59,2,43410.48,86820.96
7405,271,93,2,46909.04,93818.08
7406,3981,72,1,54286.43,54286.43
7407,3478,41,3,29618.34,88855.02
7408,1150,100,1,55420.51,55420.51
7409,454,182,2,53789.43,107578.86
7410,1980,39,3,57498.93,172496.79
7411,4556,178,4,64556.87,258227.48
7412,4081,49,4,10523.25,42093.0
7413,2869,28,5,54176.7,270883.5
7414,4396,71,5,49802.41,249012.05
7415,910,158,5,64606.23,323031.15
7416,3350,194,4,33793.71,135174.84
7417,665,55,2,57983.9,115967.8
7418,4754,78,1,40599.73,40599.73
7419,3279,61,3,58995.31,176985.93
7420,3872,47,3,40909.49,122728.47
7421,3827,104,2,18898.17,37796.34
7422,4911,141,3,11433.67,34301.01
7423,3898,196,2,50609.16,101218.32
7424,3251,170,5,55187.3,275936.5
7425,2645,9,1,1896.99,1896.99
7426,3810,36,5,2797.54,13987.7
7427,2450,216,2,21395.53,42791.06
7428,4163,166,3,5840.36,17521.08
7429,4299,199,1,7626.21,7626.21
7430,222,149,5,10425.94,52129.7
7431,4824,234,5,56146.62,280733.1
7432,3513,112,5,58381.78,291908.9
7433,1320,201,3,29524.33,88572.99
7434,2565,177,1,25646.36,25646.36
7435,2677,17,3,36691.73,110075.19
7436,236,80,5,21690.71,108453.55
7437,3828,192,2,15107.45,30214.9
7438,2825,185,5,5495.72,27478.6
7439,3996,96,3,5276.47,15829.41
7440,1849,215,3,16623.86,49871.58
7441,2635,61,4,58995.31,235981.24
7442,2406,159,5,2783.41,13917.05
7443,3210,26,1,57281.74,57281.74
7444,3993,128,5,17503.4,87517.0
7445,4958,163,4,28241.72,112966.88
7446,3740,37,2,3858.64,7717.28
7447,1317,37,4,3858.64,15434.56
7448,2519,223,4,41409.35,165637.4
7449,693,194,3,33793.71,101381.13
7450,1983,61,1,58995.31,58995.31
7451,86,38,4,547.71,2190.84
7452,3771,199,3,7626.21,22878.63
7453,491,220,4,29590.01,118360.04
7454,3437,207,5,68454.58,342272.9
7455,3854,196,4,50609.16,202436.64
7456,4613,63,5,28971.16,144855.8
7457,318,230,3,31745.27,95235.81
7458,887,65,3,25140.63,75421.89
7459,1969,223,5,41409.35,207046.75
7460,3092,167,5,32297.74,161488.7
7461,81,30,4,10958.09,43832.36
7462,4225,229,1,40892.85,40892.85
7463,1270,195,1,56252.99,56252.99
7464,4080,88,1,38006.23,38006.23
7465,448,7,4,65009.38,260037.52
7466,663,244,3,3395.09,10185.27
7467,2998,136,3,21659.92,64979.76
7468,4657,57,5,59016.95,295084.75
7469,1285,222,2,8275.82,16551.64
7470,2117,66,3,6070.99,18212.97
7471,2916,242,4,14842.89,59371.56
7472,2775,47,2,40909.49,81818.98
7473,1487,33,1,1350.02,1350.02
7474,2488,191,5,35165.54,175827.7
7475,2533,72,1,54286.43,54286.43
7476,1553,160,5,5722.02,28610.1
7477,4708,96,1,5276.47,5276.47
7478,3664,103,5,5533.32,27666.6
7479,4913,51,2,4745.62,9491.24
7480,425,62,5,62257.94,311289.7
7481,649,82,4,37506.05,150024.2
7482,4783,84,5,18918.53,94592.65
7483,341,124,1,19205.78,19205.78
7484,2861,189,4,58222.2,232888.8
7485,4897,95,1,59509.32,59509.32
7486,107,215,4,16623.86,66495.44
7487,1710,106,1,19251.91,19251.91
7488,522,207,2,68454.58,136909.16
7489,4251,219,4,32485.64,129942.56
7490,2387,11,5,38403.76,192018.8
7491,927,17,4,36691.73,146766.92
7492,1563,7,4,65009.38,260037.52
7493,4735,204,5,44102.83,220514.15
7494,1878,214,5,46708.94,233544.7
7495,1191,18,3,44633.15,133899.45
7496,2573,34,5,55038.37,275191.85
7497,4256,150,5,25258.79,126293.95
7498,4755,228,5,66102.43,330512.15
7499,3249,35,5,12662.52,63312.6
7500,4721,247,2,1889.76,3779.52
7501,61,200,2,17145.0,34290.0
7502,4527,74,1,20062.57,20062.57
7503,2955,37,1,3858.64,3858.64
7504,4117,92,1,59038.83,59038.83
7505,2625,99,1,10955.12,10955.12
7506,4585,240,2,48841.77,97683.54
7507,876,147,1,979.82,979.82
7508,1227,168,4,18613.65,74454.6
7509,438,68,5,43109.08,215545.4
7510,2900,191,5,35165.54,175827.7
7511,4647,108,3,7901.41,23704.23
7512,4519,18,5,44633.15,223165.75
7513,2227,70,1,66121.59,66121.59
7514,4868,224,2,53537.82,107075.64
7515,4454,242,4,14842.89,59371.56
7516,2894,79,4,31796.72,127186.88
7517,569,160,2,5722.02,11444.04
7518,4093,165,1,51492.2,51492.2
7519,3054,65,5,25140.63,125703.15
7520,3747,79,5,31796.72,158983.6
7521,3867,10,3,50484.52,151453.56
7522,3270,98,2,45423.62,90847.24
7523,1844,8,1,31794.75,31794.75
7524,3044,101,1,47716.78,47716.78
7525,4788,167,3,32297.74,96893.22
7526,2230,161,4,4529.81,18119.24
7527,886,93,1,46909.04,46909.04
7528,798,36,2,2797.54,5595.08
7529,2741,14,4,4181.19,16724.76
7530,3234,161,3,4529.81,13589.43
7531,3082,111,1,12779.39,12779.39
7532,2950,8,3,31794.75,95384.25
7533,171,214,5,46708.94,233544.7
7534,2956,165,3,51492.2,154476.6
7535,3751,110,3,7098.93,21296.79
7536,3971,138,5,39621.63,198108.15
7537,1743,212,4,14743.99,58975.96
7538,4694,180,2,22916.64,45833.28
7539,4782,25,5,22922.96,114614.8
7540,2527,125,3,42471.61,127414.83
7541,1850,119,2,33444.49,66888.98
7542,4645,216,5,21395.53,106977.65
7543,342,181,2,30941.3,61882.6
7544,2668,223,2,41409.35,82818.7
7545,678,178,5,64556.87,322784.35
7546,3176,207,1,68454.58,68454.58
7547,4854,32,1,21295.25,21295.25
7548,1132,117,4,13182.39,52729.56
7549,2229,128,1,17503.4,17503.4
7550,2528,48,3,64744.15,194232.45
7551,1867,44,1,34014.14,34014.14
7552,826,20,5,20223.14,101115.7
7553,403,34,4,55038.37,220153.48
7554,3413,196,2,50609.16,101218.32
7555,1922,125,4,42471.61,169886.44
7556,1575,162,5,64005.28,320026.4
7557,894,201,2,29524.33,59048.66
7558,2043,2,5,2750.44,13752.2
7559,4402,63,1,28971.16,28971.16
7560,2156,95,2,59509.32,119018.64
7561,2048,126,5,64362.26,321811.3
7562,108,54,3,3826.07,11478.21
7563,3162,56,2,37341.47,74682.94
7564,1481,132,4,55437.19,221748.76
7565,2165,163,2,28241.72,56483.44
7566,2986,107,3,44008.33,132024.99
7567,3305,247,5,1889.76,9448.8
7568,3217,106,5,19251.91,96259.55
7569,280,192,3,15107.45,45322.35
7570,4537,11,1,38403.76,38403.76
7571,407,184,3,25759.96,77279.88
7572,4557,148,3,45590.74,136772.22
7573,1764,140,1,48596.53,48596.53
7574,2684,121,3,12980.71,38942.13
7575,436,234,1,56146.62,56146.62
7576,2573,70,2,66121.59,132243.18
7577,4453,177,3,25646.36,76939.08
7578,3720,139,1,22524.02,22524.02
7579,4587,163,1,28241.72,28241.72
7580,3940,117,5,13182.39,65911.95
7581,2243,159,1,2783.41,2783.41
7582,2311,226,5,45400.81,227004.05
7583,4257,224,1,53537.82,53537.82
7584,2848,172,1,53622.22,53622.22
7585,2417,70,4,66121.59,264486.36
7586,3329,24,5,9618.22,48091.1
7587,4866,88,3,38006.23,114018.69
7588,906,117,1,13182.39,13182.39
7589,292,1,4,10808.33,43233.32
7590,2978,107,2,44008.33,88016.66
7591,3241,101,4,47716.78,190867.12
7592,4394,142,3,24742.5,74227.5
7593,2380,220,3,29590.01,88770.03
7594,2725,61,4,58995.31,235981.24
7595,1801,128,4,17503.4,70013.6
7596,3487,111,3,12779.39,38338.17
7597,4952,159,3,2783.41,8350.23
7598,4912,12,2,29314.78,58629.56
7599,1873,71,3,49802.41,149407.23
7600,1088,60,5,49134.01,245670.05
7601,838,214,4,46708.94,186835.76
7602,1483,48,4,64744.15,258976.6
7603,3515,249,3,30676.08,92028.24
7604,4181,217,3,26516.35,79549.05
7605,883,135,4,32067.55,128270.2
7606,793,80,4,21690.71,86762.84
7607,1313,141,5,11433.67,57168.35
7608,1915,104,2,18898.17,37796.34
7609,2746,138,1,39621.63,39621.63
