Order_ID,Order_Date,Customer_ID,Store_ID,Employee_ID,Order_Status,Gross_Amount,Discount_Amount,Tax_Amount,Net_Amount
2778,2026-05-10 18:44:47,225,13,43,Completed,173628.22,0.0,31253.08,204881.3
2779,2026-06-30 20:53:57,286,15,15,Cancelled,312156.49,0.0,56188.17,368344.66
2780,2026-04-21 11:57:59,131,14,59,Completed,364745.89,0.0,65654.26,430400.15
2781,2026-03-07 21:02:07,361,3,18,Completed,505945.43,0.0,91070.18,597015.61
2782,2026-04-05 13:06:52,203,4,34,Returned,48623.3,0.0,8752.19,57375.49
2783,2025-07-25 12:06:20,396,9,39,Completed,94750.87,5321.41,16097.3,105526.76
2784,2025-10-18 09:57:49,398,1,61,Completed,68105.43,0.0,12258.98,80364.41
2785,2026-06-16 21:39:02,307,7,67,Completed,23787.57,0.0,4281.76,28069.33
2786,2026-05-05 21:37:34,220,12,42,Completed,176985.93,18261.91,28570.32,187294.34
2787,2026-04-11 17:47:39,323,5,50,Completed,177017.14,0.0,31863.09,208880.23
2788,2026-03-19 16:40:49,91,12,12,Completed,730612.17,0.0,131510.19,862122.36
2789,2026-02-13 15:32:04,169,11,11,Completed,148819.62,21492.36,22918.91,150246.17
2790,2025-07-05 15:28:01,106,4,79,Completed,181643.26,0.0,32695.79,214339.05
2791,2026-06-21 20:18:00,70,2,62,Completed,324243.66,0.0,58363.86,382607.52
2792,2026-06-29 11:41:10,93,5,5,Completed,359003.43,0.0,64620.62,423624.05
2793,2026-06-24 17:56:50,484,5,5,Completed,205557.34,0.0,37000.32,242557.66
2794,2026-06-01 19:58:15,118,13,13,Completed,631383.86,0.0,113649.09,745032.95
2795,2026-06-14 09:06:57,121,7,52,Completed,168521.32,22603.96,26265.12,172182.48
2796,2026-05-24 13:10:18,333,13,43,Completed,379596.79,0.0,68327.42,447924.21
2797,2024-09-07 19:42:01,284,14,59,Completed,220666.64,0.0,39720.0,260386.64
2798,2025-04-01 20:38:19,144,4,34,Completed,388774.32,0.0,69979.38,458753.7
2799,2025-09-05 19:47:32,180,12,12,Completed,337182.77,0.0,60692.9,397875.67
2800,2026-06-09 09:39:51,34,6,66,Completed,96766.08,0.0,17417.89,114183.97
2801,2026-05-21 12:39:34,53,5,35,Completed,151413.95,0.0,27254.51,178668.46
2802,2026-06-06 09:20:19,34,15,30,Completed,229771.64,0.0,41358.9,271130.54
2803,2026-04-18 19:40:39,69,5,35,Completed,156315.12,14174.04,25585.39,167726.47
2804,2026-02-11 10:42:57,466,14,14,Completed,297012.67,0.0,53462.28,350474.95
2805,2025-06-19 14:24:20,37,1,76,Completed,84218.55,0.0,15159.34,99377.89
2806,2025-12-23 09:40:11,93,12,72,Completed,205392.54,0.0,36970.66,242363.2
2807,2026-02-13 18:42:59,196,12,57,Returned,246143.38,0.0,44305.81,290449.19
2808,2025-12-25 14:14:14,308,3,18,Returned,285812.71,0.0,51446.29,337259.0
2809,2024-07-11 10:40:52,48,10,55,Completed,281850.48,6856.7,49498.88,324492.66
2810,2026-06-20 18:50:14,387,4,4,Completed,105168.99,0.0,18930.42,124099.41
2811,2026-01-16 19:54:09,157,3,33,Completed,28241.72,0.0,5083.51,33325.23
2812,2026-06-06 17:47:12,194,7,67,Completed,334761.52,0.0,60257.07,395018.59
2813,2026-03-09 17:34:38,98,4,34,Completed,322117.31,38625.98,51028.44,334519.77
2814,2026-06-06 14:06:47,122,5,5,Completed,317402.81,0.0,57132.51,374535.32
2815,2026-05-21 09:32:27,224,15,45,Completed,230934.47,0.0,41568.2,272502.67
2816,2026-05-17 13:15:46,186,13,43,Returned,347685.28,0.0,62583.35,410268.63
2817,2025-12-30 14:21:01,197,10,40,Completed,59016.95,1163.18,10413.68,68267.45
2818,2026-06-19 14:10:48,105,6,6,Completed,348329.04,3585.03,62053.92,406797.93
2819,2026-06-20 13:56:58,325,15,45,Completed,219089.77,0.0,39436.16,258525.93
2820,2025-12-19 18:27:51,324,14,14,Completed,148571.3,11753.97,24627.12,161444.45
2821,2026-06-15 12:20:38,448,7,52,Completed,28211.52,2038.13,4711.21,30884.6
2822,2026-03-14 09:16:29,442,8,23,Returned,257789.21,0.0,46402.06,304191.27
2823,2026-04-15 09:48:37,282,9,24,Completed,268947.15,0.0,48410.49,317357.64
2824,2026-06-16 17:29:13,175,5,5,Cancelled,658614.79,95653.45,101333.04,664294.38
2825,2026-06-02 15:42:24,146,12,72,Completed,636083.14,0.0,114494.97,750578.11
2826,2026-06-29 18:37:16,223,7,52,Completed,11931.31,0.0,2147.64,14078.95
2827,2026-02-26 20:54:54,210,12,12,Completed,244208.85,6715.86,42748.74,280241.73
2828,2026-01-11 09:05:54,447,14,59,Completed,26314.0,0.0,4736.52,31050.52
2829,2025-04-15 09:48:13,226,15,15,Completed,396905.36,0.0,71442.96,468348.32
2830,2026-05-12 14:25:30,134,13,58,Completed,321292.93,0.0,57832.73,379125.66
2831,2026-06-15 09:41:21,215,7,67,Returned,281730.97,0.0,50711.57,332442.54
2832,2024-09-01 19:06:24,373,9,54,Completed,453383.61,0.0,81609.05,534992.66
2833,2026-04-30 12:18:44,150,5,50,Completed,51117.56,0.0,9201.16,60318.72
2834,2026-06-19 17:20:01,495,6,66,Completed,224843.9,0.0,40471.9,265315.8
2835,2026-04-09 19:21:50,475,5,35,Completed,646.95,0.0,116.45,763.4
2836,2025-11-01 16:21:19,439,12,72,Pending,371841.49,7090.81,65655.12,430405.8
2837,2026-02-23 21:35:27,423,12,42,Returned,519360.55,48154.57,84817.08,556023.06
2838,2026-05-03 11:57:21,426,12,72,Completed,517245.53,0.0,93104.2,610349.73
2839,2026-04-23 14:03:55,64,5,5,Completed,138301.88,0.0,24894.34,163196.22
2840,2026-05-12 15:47:11,124,9,39,Completed,262147.87,0.0,47186.62,309334.49
2841,2026-04-30 21:04:40,448,14,59,Completed,137803.14,0.0,24804.57,162607.71
2842,2026-03-22 12:48:47,388,4,34,Completed,314616.15,0.0,56630.91,371247.06
2843,2026-06-02 15:12:20,287,14,14,Completed,426169.11,0.0,76710.44,502879.55
2844,2026-06-07 10:01:49,114,1,76,Completed,580777.71,0.0,104539.99,685317.7
2845,2026-01-17 18:21:05,392,3,63,Cancelled,226322.05,0.0,40737.97,267060.02
2846,2025-10-29 21:18:41,313,11,11,Completed,294684.72,0.0,53043.25,347727.97
2847,2026-06-30 20:31:29,441,6,21,Completed,595297.15,0.0,107153.49,702450.64
2848,2026-05-09 12:24:20,193,13,58,Completed,244722.36,0.0,44050.02,288772.38
2849,2025-07-17 13:19:43,27,4,79,Completed,367798.52,12055.32,64033.78,419776.98
2850,2026-04-28 17:49:38,322,10,55,Completed,41467.75,0.0,7464.19,48931.94
2851,2025-11-03 10:34:04,379,12,27,Completed,231453.83,30509.86,36169.91,237113.88
2852,2025-10-04 16:43:26,78,4,19,Completed,105811.65,0.0,19046.1,124857.75
2853,2025-06-13 16:56:14,366,14,74,Completed,331459.95,0.0,59662.79,391122.74
2854,2026-02-13 14:29:29,454,8,23,Completed,125892.03,0.0,22660.57,148552.6
2855,2026-06-03 15:15:25,89,11,26,Completed,203391.33,0.0,36610.44,240001.77
2856,2026-03-24 18:57:58,161,12,12,Completed,369313.63,38029.26,59631.19,390915.56
2857,2026-06-03 13:50:31,454,10,70,Returned,491437.37,59831.9,77688.98,509294.45
2858,2026-06-22 13:41:15,440,6,51,Cancelled,59016.95,0.0,10623.05,69640.0
2859,2025-02-12 18:22:54,430,9,39,Completed,221748.76,0.0,39914.78,261663.54
2860,2026-01-24 21:50:15,384,8,23,Completed,112620.1,0.0,20271.62,132891.72
2861,2026-06-25 13:01:16,239,7,67,Completed,319651.64,0.0,57537.3,377188.94
2862,2026-03-04 16:22:05,12,14,59,Completed,227913.0,23395.11,36813.22,241331.11
2863,2026-06-10 10:04:20,228,6,21,Completed,418629.55,0.0,75353.32,493982.87
2864,2026-05-28 18:37:03,393,4,19,Completed,338625.31,0.0,60952.56,399577.87
2865,2026-04-25 13:47:02,330,12,12,Completed,55755.86,0.0,10036.05,65791.91
2866,2026-06-27 11:15:47,191,7,52,Completed,243264.93,0.0,43787.69,287052.62
2867,2026-06-17 21:21:41,135,6,21,Completed,212047.31,12569.75,35905.96,235383.52
2868,2025-09-07 12:55:43,188,4,34,Returned,126047.05,0.0,22688.47,148735.52
2869,2026-05-26 09:16:29,211,7,7,Pending,491036.83,16406.15,85433.52,560064.2
2870,2026-05-20 09:47:15,293,12,12,Completed,466897.98,0.0,84041.64,550939.62
2871,2026-06-27 15:04:05,300,13,43,Completed,275711.29,0.0,49628.03,325339.32
2872,2025-11-13 10:05:35,392,10,70,Completed,234339.87,0.0,42181.18,276521.05
2873,2026-06-24 16:50:59,455,6,21,Completed,129488.3,13772.36,20828.87,136544.81
2874,2026-06-23 16:28:27,219,2,47,Completed,400900.21,0.0,72162.04,473062.25
2875,2026-06-27 17:31:42,262,11,41,Pending,569561.47,65012.87,90818.75,595367.35
2876,2026-06-20 15:42:41,369,8,68,Completed,142560.83,9339.76,23979.79,157200.86
2877,2026-06-04 20:39:01,427,7,67,Completed,229177.12,0.0,41251.88,270429.0
2878,2026-02-06 14:38:37,365,3,33,Completed,122250.94,0.0,22005.17,144256.11
2879,2026-06-25 13:45:10,270,11,41,Completed,89672.48,0.0,16141.05,105813.53
2880,2026-04-06 11:36:45,355,4,4,Completed,73032.22,0.0,13145.8,86178.02
2881,2025-02-13 14:17:53,217,15,45,Completed,613450.8,0.0,110421.14,723871.94
2882,2025-06-22 11:04:16,124,10,70,Completed,64971.28,0.0,11694.83,76666.11
2883,2026-01-30 15:24:02,35,4,4,Completed,309761.24,0.0,55757.02,365518.26
2884,2025-11-03 17:37:53,158,8,8,Completed,205946.94,8141.72,35604.94,233410.16
2885,2025-12-27 11:16:29,233,12,72,Completed,190386.43,0.0,34269.56,224655.99
2886,2024-08-10 12:20:38,155,14,14,Completed,110075.19,0.0,19813.53,129888.72
2887,2025-06-08 20:14:50,53,1,76,Completed,194851.48,0.0,35073.27,229924.75
2888,2026-06-04 17:58:47,331,4,34,Completed,271943.97,0.0,48949.91,320893.88
2889,2025-11-16 13:59:55,387,14,59,Completed,486613.47,47611.63,79020.33,518022.17
2890,2026-05-03 10:13:58,246,5,5,Completed,87598.75,0.0,15767.77,103366.52
2891,2025-10-31 11:22:32,259,11,11,Completed,79243.26,0.0,14263.79,93507.05
2892,2026-03-21 17:52:05,137,15,75,Completed,577099.2,0.0,103877.86,680977.06
2893,2026-03-23 11:44:07,487,10,55,Completed,151630.12,13376.15,24885.71,163139.68
2894,2026-06-26 21:39:03,309,6,51,Completed,359893.76,14589.88,62154.7,407458.58
2895,2026-04-16 11:35:24,268,5,50,Completed,158983.6,0.0,28617.05,187600.65
2896,2026-03-23 16:22:48,414,9,9,Completed,51492.2,0.0,9268.6,60760.8
2897,2025-11-15 18:14:19,111,9,24,Completed,102984.4,0.0,18537.19,121521.59
2898,2026-05-02 20:48:02,489,10,10,Completed,246557.44,0.0,44380.34,290937.78
2899,2024-12-30 15:12:16,101,9,9,Completed,543726.26,0.0,97870.73,641596.99
2900,2025-08-07 11:06:44,311,14,14,Completed,1182313.74,0.0,212816.47,1395130.21
2901,2025-10-16 21:54:03,190,10,70,Completed,191692.16,0.0,34504.59,226196.75
2902,2025-04-24 10:32:20,377,15,15,Completed,113588.9,0.0,20446.0,134034.9
2903,2025-05-14 10:18:46,464,4,34,Returned,95631.34,0.0,17213.64,112844.98
2904,2025-09-15 19:22:23,101,4,4,Completed,48441.95,1830.72,8390.02,55001.25
2905,2026-06-21 09:12:03,28,2,47,Completed,95509.1,9671.22,15450.82,101288.7
2906,2026-06-05 17:05:42,152,1,46,Completed,359880.1,15345.37,62016.25,406550.98
2907,2026-06-12 20:26:23,458,1,61,Completed,271994.2,6598.8,47771.17,313166.57
2908,2026-01-18 16:26:47,156,11,26,Completed,107996.8,0.0,19439.42,127436.22
2909,2025-09-11 13:07:50,222,4,34,Returned,364028.17,24754.61,61069.24,400342.8
2910,2025-04-06 11:26:39,499,3,78,Completed,270883.5,34613.74,42528.56,278798.32
2911,2026-04-26 09:26:19,307,5,35,Completed,545505.31,0.0,98190.96,643696.27
2912,2026-03-26 15:06:58,479,10,10,Completed,322195.91,19635.57,54460.86,357021.2
2913,2026-04-23 18:05:01,196,11,26,Completed,409201.9,0.0,73656.34,482858.24
2914,2026-05-21 19:16:08,386,15,30,Completed,31454.67,0.0,5661.84,37116.51
2915,2026-06-04 15:52:32,64,7,67,Completed,272572.84,0.0,49063.11,321635.95
2916,2026-04-09 21:31:22,78,11,11,Returned,447356.28,0.0,80524.13,527880.41
2917,2026-01-21 18:49:24,206,3,63,Returned,387205.03,0.0,69696.91,456901.94
2918,2026-05-03 13:31:36,16,9,24,Completed,480096.02,0.0,86417.28,566513.3
2919,2026-06-14 14:36:14,363,2,2,Returned,323978.16,0.0,58316.07,382294.23
2920,2026-06-22 19:22:31,410,11,41,Completed,254295.33,0.0,45773.16,300068.49
2921,2025-10-16 20:12:10,68,9,54,Completed,43109.08,6266.63,6631.64,43474.09
2922,2026-02-24 13:35:21,24,11,41,Completed,33509.49,3522.98,5397.57,35384.08
2923,2025-05-12 17:29:07,377,3,33,Completed,748929.65,0.0,134807.34,883736.99
2924,2026-06-24 11:57:45,180,2,47,Completed,243853.15,0.0,43893.57,287746.72
2925,2026-06-12 21:41:01,170,11,41,Completed,325022.56,37167.31,51813.94,339669.19
2926,2026-06-16 21:24:02,76,15,75,Completed,112505.98,14240.01,17687.87,115953.84
2927,2025-09-24 09:26:50,15,3,18,Completed,247356.51,0.0,44524.17,291880.68
2928,2025-11-16 16:51:25,154,15,75,Completed,560065.7,0.0,100811.83,660877.53
2929,2026-06-23 18:01:16,311,6,6,Completed,401688.07,0.0,72303.85,473991.92
2930,2026-03-24 15:44:16,325,9,39,Completed,322747.15,0.0,58094.49,380841.64
2931,2025-12-23 19:53:22,49,15,75,Completed,19342.46,0.0,3481.64,22824.1
2932,2026-06-25 17:59:32,69,4,79,Completed,25798.76,0.0,4643.78,30442.54
2933,2026-06-22 20:58:39,451,7,52,Completed,362437.87,0.0,65238.82,427676.69
2934,2026-06-26 19:03:26,122,2,32,Completed,459625.69,0.0,82732.62,542358.31
2935,2025-10-04 10:06:51,454,15,30,Completed,157330.31,0.0,28319.46,185649.77
2936,2026-04-22 13:30:53,100,9,54,Completed,85886.96,0.0,15459.65,101346.61
2937,2026-05-11 21:36:39,341,13,58,Pending,101440.6,14431.65,15661.61,102670.56
2938,2026-02-28 10:48:46,261,1,16,Completed,432123.12,0.0,77782.16,509905.28
2939,2026-06-10 12:35:10,439,9,39,Cancelled,74244.39,0.0,13363.99,87608.38
2940,2026-04-16 18:45:48,292,5,35,Completed,486743.14,0.0,87613.77,574356.91
2941,2026-06-21 09:23:14,236,13,73,Completed,149787.34,0.0,26961.72,176749.06
2942,2025-12-03 14:56:05,66,9,24,Cancelled,28395.72,0.0,5111.23,33506.95
2943,2026-06-09 09:52:36,210,8,8,Completed,165637.4,0.0,29814.73,195452.13
2944,2025-12-11 09:51:35,114,3,63,Completed,427872.9,0.0,77017.12,504890.02
2945,2026-06-27 19:33:47,262,13,73,Completed,702226.82,0.0,126400.83,828627.65
2946,2026-05-30 20:42:09,428,13,43,Returned,198728.36,13535.58,33334.7,218527.48
2947,2026-06-28 11:33:57,86,6,21,Completed,348159.5,0.0,62668.71,410828.21
2948,2026-06-16 17:13:09,275,15,15,Completed,120051.07,0.0,21609.19,141660.26
2949,2026-06-30 17:32:21,108,1,46,Completed,491302.51,0.0,88434.45,579736.96
2950,2026-05-31 16:58:26,373,5,50,Completed,390364.53,0.0,70265.62,460630.15
2951,2026-01-07 13:20:51,258,1,61,Completed,347021.16,44022.87,54539.69,357537.98
2952,2026-05-12 18:20:53,246,5,50,Completed,30676.08,0.0,5521.69,36197.77
2953,2025-03-24 14:40:12,172,3,3,Completed,190031.15,0.0,34205.61,224236.76
2954,2026-06-22 21:45:21,245,6,51,Completed,343533.9,0.0,61836.1,405370.0
2955,2025-04-04 17:45:29,82,15,75,Returned,227592.04,0.0,40966.57,268558.61
2956,2026-06-25 19:18:33,45,11,11,Completed,551340.8,0.0,99241.34,650582.14
2957,2025-06-17 16:20:48,455,15,30,Completed,30354.95,0.0,5463.89,35818.84
2958,2026-06-23 18:31:27,384,11,11,Completed,23361.44,694.45,4080.06,26747.05
2959,2026-05-29 14:50:20,115,5,50,Completed,291632.88,0.0,52493.92,344126.8
2960,2026-05-25 10:39:25,184,13,58,Completed,318940.73,0.0,57409.33,376350.06
2961,2026-05-26 21:03:36,307,7,7,Cancelled,262868.29,0.0,47316.29,310184.58
2962,2025-10-09 09:53:07,180,12,72,Completed,97101.54,9610.98,15748.3,103238.86
2963,2025-03-20 21:47:20,99,14,14,Completed,286878.97,0.0,51638.21,338517.18
2964,2025-12-12 13:09:08,334,11,11,Completed,49134.01,0.0,8844.12,57978.13
2965,2026-01-24 21:42:38,389,9,24,Returned,203997.12,0.0,36719.48,240716.6
2966,2026-05-29 18:40:33,196,7,67,Completed,499159.66,6315.01,88712.04,581556.69
2967,2025-11-10 10:51:40,224,11,41,Completed,556872.71,0.0,100237.09,657109.8
2968,2025-12-30 21:13:12,498,1,31,Completed,155254.71,0.0,27945.85,183200.56
2969,2025-08-19 12:28:47,284,1,1,Completed,448084.4,19770.97,77096.42,505409.85
2970,2026-03-21 20:31:06,407,15,75,Completed,445079.45,66146.78,68207.88,447140.55
2971,2026-05-30 09:22:15,168,5,35,Completed,653083.05,0.0,117554.95,770638.0
2972,2026-06-22 16:54:17,457,7,7,Cancelled,374830.61,17935.55,64241.11,421136.17
2973,2026-06-03 16:08:03,423,7,67,Completed,345902.67,46861.77,53827.36,352868.26
2974,2026-04-03 18:36:04,384,4,79,Completed,176608.0,0.0,31789.44,208397.44
2975,2025-08-15 15:28:47,354,3,78,Completed,85802.67,0.0,15444.48,101247.15
2976,2025-10-04 20:02:10,350,3,78,Returned,112966.88,0.0,20334.04,133300.92
2977,2025-11-02 20:56:54,451,15,45,Completed,247942.27,0.0,44629.61,292571.88
2978,2026-03-20 12:55:01,430,11,11,Completed,373836.62,0.0,67290.59,441127.21
2979,2026-06-18 11:05:58,233,6,51,Completed,169753.73,0.0,30555.67,200309.4
2980,2026-06-08 18:23:25,94,7,52,Completed,58446.06,0.0,10520.29,68966.35
2981,2026-05-27 09:28:35,263,5,35,Completed,493561.57,6349.09,87698.25,574910.73
2982,2025-08-29 10:42:50,427,1,46,Completed,307183.9,10524.54,53398.68,350058.04
2983,2026-06-22 17:04:29,357,10,10,Returned,318440.65,0.0,57319.32,375759.97
2984,2026-06-22 13:06:50,190,2,32,Completed,107633.56,0.0,19374.04,127007.6
2985,2025-03-29 19:06:27,400,3,33,Completed,166617.22,0.0,29991.1,196608.32
2986,2025-09-24 21:43:48,318,9,24,Completed,174201.53,22846.82,27243.85,178598.56
2987,2026-04-16 18:30:17,400,11,26,Completed,86536.88,0.0,15576.64,102113.52
2988,2026-06-25 14:37:57,223,6,66,Pending,303318.02,0.0,54597.24,357915.26
2989,2026-06-10 20:39:16,10,6,51,Completed,527869.19,0.0,95016.45,622885.64
2990,2025-07-20 21:27:34,363,4,34,Completed,93417.88,8308.56,15319.68,100429.0
2991,2026-06-27 21:36:11,253,2,47,Cancelled,193586.14,5414.91,33870.82,222042.05
2992,2026-05-25 21:39:54,372,1,61,Completed,196578.72,8032.68,33938.29,222484.33
2993,2026-06-10 13:55:07,250,7,67,Completed,207880.0,0.0,37418.4,245298.4
2994,2026-05-17 10:03:42,185,10,70,Pending,172148.94,0.0,30986.81,203135.75
2995,2026-06-15 16:54:14,64,6,51,Completed,94592.65,0.0,17026.68,111619.33
2996,2026-06-14 10:52:57,315,5,5,Completed,701284.53,0.0,126231.22,827515.75
2997,2024-08-24 11:22:23,356,9,54,Completed,517463.19,34501.63,86933.08,569894.64
2998,2026-06-09 10:14:21,257,6,66,Returned,458770.66,0.0,82578.72,541349.38
2999,2025-12-12 10:25:34,495,12,57,Completed,193818.69,0.0,34887.36,228706.05
3000,2026-06-07 18:42:20,333,6,66,Completed,128350.71,15564.8,20301.46,133087.37
3001,2025-09-21 14:22:35,441,3,78,Pending,475715.77,54948.44,75738.12,496505.45
3002,2026-03-27 21:53:22,397,11,41,Completed,230661.18,0.0,41519.01,272180.19
3003,2026-05-23 17:06:41,307,5,35,Completed,131390.11,0.0,23650.22,155040.33
3004,2026-04-18 13:40:40,23,3,78,Completed,37084.14,1683.06,6372.19,41773.27
3005,2026-06-10 12:47:47,100,7,7,Completed,105941.39,0.0,19069.45,125010.84
3006,2026-06-04 09:19:01,493,11,26,Completed,253644.96,0.0,45656.09,299301.05
3007,2026-06-23 19:45:06,129,7,67,Completed,59730.41,0.0,10751.47,70481.88
3008,2026-03-03 20:51:51,253,11,41,Completed,242237.72,0.0,43602.79,285840.51
3009,2026-06-17 14:45:20,126,5,5,Completed,142712.64,0.0,25688.28,168400.92
3010,2026-06-28 13:23:45,22,9,24,Completed,23472.93,0.0,4225.13,27698.06
3011,2026-06-14 12:38:52,19,2,62,Completed,199849.38,0.0,35972.89,235822.27
3012,2026-06-25 18:43:01,10,2,62,Completed,260858.76,0.0,46954.58,307813.34
3013,2026-06-03 20:02:24,21,13,13,Returned,449364.59,0.0,80885.63,530250.22
3014,2026-03-25 09:31:34,405,11,26,Completed,19130.35,0.0,3443.46,22573.81
3015,2025-09-18 14:43:06,306,3,78,Completed,154065.41,0.0,27731.77,181797.18
3016,2026-06-03 21:23:37,361,3,3,Completed,385093.13,0.0,69316.76,454409.89
3017,2026-06-28 15:28:25,122,11,41,Completed,97033.02,0.0,17465.94,114498.96
3018,2026-03-17 12:23:56,181,4,79,Completed,40901.77,0.0,7362.32,48264.09
3019,2026-05-07 15:02:31,183,12,72,Completed,319317.04,0.0,57477.07,376794.11
3020,2025-09-20 12:17:49,66,3,78,Completed,654010.81,0.0,117721.95,771732.76
3021,2026-05-22 10:48:12,110,4,34,Completed,89599.75,0.0,16127.95,105727.7
3022,2026-04-13 18:29:58,39,5,5,Completed,59636.06,0.0,10734.49,70370.55
3023,2026-01-29 18:14:27,85,8,68,Completed,837367.68,0.0,150726.18,988093.86
3024,2025-08-21 16:45:49,345,15,30,Completed,100996.59,0.0,18179.39,119175.98
3025,2026-03-02 17:01:12,212,8,8,Completed,599928.04,0.0,107987.05,707915.09
3026,2026-05-26 09:58:29,438,15,15,Completed,157781.43,0.0,28400.66,186182.09
3027,2026-06-30 19:27:53,117,13,43,Completed,1643.13,0.0,295.76,1938.89
3028,2026-05-27 09:32:11,417,3,63,Cancelled,482165.68,51209.03,77572.2,508528.85
3029,2025-05-07 20:30:51,176,3,63,Completed,627552.12,10685.68,111035.96,727902.4
3030,2025-09-17 17:55:48,136,12,12,Completed,567052.31,0.0,102069.42,669121.73
3031,2026-03-31 21:08:43,220,10,10,Completed,164117.63,0.0,29541.17,193658.8
3032,2026-05-10 13:40:42,101,13,28,Completed,270792.99,0.0,48742.74,319535.73
3033,2025-02-14 10:37:31,444,3,63,Completed,634740.21,37812.88,107446.92,704374.25
3034,2026-05-11 21:39:55,280,10,40,Completed,246392.08,0.0,44350.57,290742.65
3035,2026-06-03 13:40:40,389,13,43,Completed,893729.16,0.0,160871.25,1054600.41
3036,2026-06-06 14:43:52,469,6,21,Completed,148571.3,0.0,26742.83,175314.13
3037,2025-07-12 17:06:51,147,15,15,Completed,121876.14,9227.52,20276.75,132925.37
3038,2026-06-23 10:13:24,273,11,41,Completed,9491.24,0.0,1708.42,11199.66
3039,2025-12-07 11:03:13,97,9,9,Completed,88413.35,0.0,15914.4,104327.75
3040,2025-11-23 20:37:13,332,11,41,Completed,217273.44,0.0,39109.22,256382.66
3041,2026-03-26 13:49:06,488,12,57,Returned,278375.65,0.0,50107.62,328483.27
3042,2026-04-17 13:24:42,460,5,35,Completed,195257.73,0.0,35146.39,230404.12
3043,2026-06-30 12:12:15,15,2,47,Completed,34152.35,0.0,6147.42,40299.77
3044,2025-01-03 11:28:10,500,1,1,Completed,195389.46,0.0,35170.1,230559.56
3045,2026-06-07 09:32:30,467,7,7,Completed,243026.7,0.0,43744.81,286771.51
3046,2026-05-31 16:02:46,203,15,45,Completed,256258.37,28659.16,40967.86,268567.07
3047,2026-06-28 15:06:34,216,11,41,Completed,638650.32,0.0,114957.06,753607.38
3048,2026-06-18 09:30:26,239,7,7,Completed,532405.47,70260.04,83186.18,545331.61
3049,2026-03-16 15:11:06,353,14,14,Completed,490470.64,0.0,88284.72,578755.36
3050,2026-06-29 17:25:35,22,5,50,Pending,169549.41,0.0,30518.89,200068.3
3051,2026-06-26 18:14:02,154,2,77,Completed,148091.7,0.0,26656.51,174748.21
3052,2026-03-28 13:41:21,424,11,11,Completed,172468.33,0.0,31044.3,203512.63
3053,2025-10-11 13:06:37,132,10,70,Completed,98846.93,0.0,17792.45,116639.38
3054,2025-05-06 18:43:01,206,1,31,Completed,503379.38,0.0,90608.29,593987.67
3055,2026-04-11 18:46:45,467,5,50,Completed,30214.9,0.0,5438.68,35653.58
3056,2026-06-11 11:21:52,331,1,16,Completed,317159.16,0.0,57088.65,374247.81
3057,2026-05-01 19:03:07,59,12,72,Completed,523594.34,0.0,94246.98,617841.32
3058,2026-02-25 18:06:12,378,14,59,Completed,284324.91,8391.47,49668.02,325601.46
3059,2025-07-16 16:00:29,279,3,78,Completed,258150.4,0.0,46467.07,304617.47
3060,2026-06-03 18:15:40,61,6,21,Completed,265666.86,0.0,47820.03,313486.89
3061,2026-06-20 15:50:00,374,3,33,Completed,207046.75,0.0,37268.42,244315.17
3062,2026-05-27 17:45:32,58,7,67,Returned,383931.33,0.0,69107.64,453038.97
3063,2026-04-08 11:55:53,406,5,50,Completed,361668.74,54221.89,55340.43,362787.28
3064,2026-01-02 12:48:32,119,4,34,Completed,45423.62,4028.56,7451.11,48846.17
3065,2026-04-10 10:00:26,99,11,41,Completed,90176.02,13326.13,13832.98,90682.87
3066,2026-05-24 10:30:19,123,15,45,Completed,246878.04,0.0,44438.05,291316.09
3067,2026-06-08 21:44:45,130,7,67,Completed,251740.05,0.0,45313.21,297053.26
3068,2026-03-07 13:03:58,14,15,30,Completed,40128.64,3166.46,6653.19,43615.37
3069,2025-02-01 12:05:36,46,3,78,Completed,292905.37,34840.17,46451.74,304516.94
3070,2026-04-27 16:36:37,263,11,41,Pending,85108.5,8522.55,13785.47,90371.42
3071,2026-06-17 16:59:31,113,6,66,Completed,370653.07,0.0,66717.55,437370.62
3072,2025-10-13 09:22:26,249,12,12,Returned,122704.32,9020.04,20463.17,134147.45
3073,2026-03-07 10:08:16,465,1,61,Completed,302431.53,0.0,54437.68,356869.21
3074,2026-06-16 10:25:16,358,7,7,Completed,475623.76,25443.24,81032.49,531213.01
3075,2026-06-12 14:13:15,119,13,73,Completed,36691.73,965.24,6430.77,42157.26
3076,2026-06-17 16:48:53,287,5,5,Completed,251261.82,0.0,45227.13,296488.95
3077,2025-12-06 09:00:24,238,14,74,Completed,439205.08,63473.97,67631.6,443362.71
3078,2026-06-22 19:42:53,159,6,66,Completed,340519.2,0.0,61293.46,401812.66
3079,2026-05-11 12:02:14,41,11,26,Returned,265591.52,0.0,47806.47,313397.99
3080,2026-03-10 20:46:28,136,10,70,Completed,325361.16,0.0,58565.01,383926.17
3081,2026-01-07 10:49:00,387,8,23,Completed,140126.82,0.0,25222.83,165349.65
3082,2025-12-12 13:44:55,144,15,15,Returned,210913.25,0.0,37964.39,248877.64
3083,2026-06-30 10:34:05,372,13,28,Returned,605274.71,0.0,108949.45,714224.16
3084,2026-05-18 13:10:30,199,1,31,Completed,346097.13,19393.91,58806.58,385509.8
